date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y
2019-08-20,2.3845,2.4688,2.6012,2.7724,2.9313,3.0597,3.0317
2019-08-21,2.4348,2.5184,2.628,2.7726,2.9603,3.0846,3.0567
2019-08-22,2.4369,2.5155,2.6236,2.7856,2.9613,3.0846,3.0543
2019-08-23,2.4375,2.5193,2.6195,2.7785,2.9634,3.0898,3.0644
2019-08-26,2.4457,2.547,2.6081,2.7741,2.9443,3.0697,3.0494
2019-08-27,2.4595,2.5687,2.6258,2.7732,2.9508,3.0796,3.052
2019-08-28,2.4759,2.5793,2.626,2.7742,2.9568,3.0845,3.052
2019-08-29,2.4858,2.5751,2.6311,2.7626,2.9297,3.0576,3.0321
2019-08-30,2.448,2.556,2.618,2.7798,2.9627,3.0896,3.0573
2019-09-02,2.4412,2.5537,2.6206,2.7986,2.9773,3.0995,3.0723
2019-09-03,2.4402,2.5547,2.6235,2.8391,2.9748,3.1042,3.0624
2019-09-04,2.4149,2.5409,2.63,2.8295,2.9561,3.0916,3.0473
2019-09-05,2.4216,2.5271,2.6129,2.7644,2.9257,3.0518,3.0173
2019-09-06,2.3942,2.4559,2.6102,2.744,2.9081,3.052,3.0173
2019-09-09,2.414,2.4715,2.6298,2.7475,2.9361,3.0641,3.025
2019-09-10,2.4063,2.4626,2.62,2.7413,2.9548,3.0816,3.0425
2019-09-11,2.3995,2.4924,2.6119,2.7468,2.9519,3.0867,3.0525
2019-09-12,2.3888,2.4939,2.6012,2.7454,2.9802,3.117,3.0876
2019-09-16,2.4168,2.4848,2.5961,2.7575,2.9769,3.1193,3.0926
2019-09-17,2.4032,2.4884,2.5963,2.7469,2.9879,3.1294,3.1076
2019-09-18,2.4,2.5008,2.5503,2.747,3.0033,3.1594,3.1277
2019-09-19,2.3169,2.5075,2.5507,2.7474,2.9977,3.139,3.1053
2019-09-20,2.3071,2.503,2.5718,2.747,2.9894,3.1266,3.098
2019-09-23,2.3166,2.5055,2.5652,2.7508,2.9841,3.1267,3.1005
2019-09-24,2.2934,2.4939,2.5654,2.756,2.9979,3.137,3.1205
2019-09-25,2.2838,2.4967,2.5503,2.7545,2.9904,3.1344,3.1157
2019-09-26,2.2767,2.5085,2.5457,2.7571,3.0085,3.1545,3.1381
2019-09-27,2.2417,2.4801,2.5413,2.7657,3.0163,3.1624,3.1482
2019-09-29,2.2759,2.4322,2.5493,2.7635,3.0051,3.1545,3.1434
2019-09-30,2.2846,2.428,2.5628,2.787,3.0123,3.1703,3.1411
2019-10-08,2.25,2.4279,2.5513,2.7845,2.9971,3.1435,3.1063
2019-10-09,2.2452,2.4163,2.5643,2.7706,2.9998,3.1411,3.1089
2019-10-10,2.2379,2.416,2.5651,2.7654,3.0188,3.1587,3.1289
2019-10-11,2.271,2.4341,2.5551,2.7719,3.0385,3.1742,3.1564
2019-10-12,2.2839,2.4408,2.5546,2.7832,3.0466,3.1844,3.1716
2019-10-14,2.2907,2.4769,2.5264,2.7834,3.0467,3.1816,3.1641
2019-10-15,2.2973,2.4654,2.5499,2.7886,3.0524,3.1889,3.1668
2019-10-16,2.3064,2.4831,2.5591,2.7964,3.0074,3.1842,3.1693
2019-10-17,2.2708,2.5033,2.5528,2.7855,3.0003,3.1717,3.1569
2019-10-18,2.3517,2.5048,2.5678,2.7908,2.9803,3.1945,3.187
2019-10-21,2.362,2.5093,2.5857,2.8134,3.0287,3.2198,3.2196
2019-10-22,2.3692,2.5277,2.5784,2.82,3.0415,3.2198,3.2196
2019-10-23,2.4261,2.5304,2.6255,2.8204,3.0266,3.2147,3.2122
2019-10-24,2.4322,2.5281,2.6387,2.81,3.0246,3.2174,3.2196
2019-10-25,2.4023,2.5525,2.6204,2.8152,3.0273,3.2309,3.2372
2019-10-28,2.4701,2.5762,2.6318,2.8452,3.0633,3.2809,3.2924
2019-10-29,2.4772,2.5876,2.6369,2.8427,3.0839,3.2828,3.3029
2019-10-30,2.4795,2.6113,2.6644,2.9142,3.1239,3.2994,3.3125
2019-10-31,2.4819,2.6128,2.6648,2.9097,3.081,3.2679,3.288
2019-11-01,2.5073,2.6257,2.6576,2.8806,3.0639,3.2538,3.2757
2019-11-04,2.5061,2.6181,2.6654,2.9068,3.0896,3.2804,3.2954
2019-11-05,2.4992,2.5986,2.6654,2.8858,3.0598,3.2368,3.2454
2019-11-06,2.553,2.6117,2.6651,2.874,3.0655,3.2436,3.2555
2019-11-07,2.5316,2.6234,2.6588,2.8902,3.0708,3.2486,3.2736
2019-11-08,2.5072,2.5607,2.6579,2.8959,3.0656,3.2509,3.2765
2019-11-11,2.4933,2.5444,2.6535,2.891,3.0485,3.2275,3.2463
2019-11-12,2.4951,2.558,2.6599,2.8964,3.0563,3.22,3.255
2019-11-13,2.5164,2.6388,2.6978,2.8909,3.0566,3.2128,3.237
2019-11-14,2.5241,2.6511,2.6818,2.901,3.0645,3.224,3.2555
2019-11-15,2.5185,2.6508,2.6877,2.8881,3.0517,3.2141,3.2355
2019-11-18,2.5005,2.6067,2.6622,2.8617,3.0227,3.1787,3.1993
2019-11-19,2.4719,2.5901,2.6473,2.848,2.9977,3.1537,3.1743
2019-11-20,2.4686,2.5884,2.6427,2.8421,2.9827,3.1507,3.1747
2019-11-21,2.4556,2.56,2.6385,2.8187,2.9684,3.1477,3.1749
2019-11-22,2.4581,2.5614,2.6379,2.8154,2.9688,3.1494,3.1747
2019-11-25,2.4708,2.5533,2.6471,2.8397,2.9949,3.1697,3.1875
2019-11-26,2.4511,2.5519,2.6515,2.8401,2.9801,3.1562,3.1675
2019-11-27,2.4749,2.5477,2.6369,2.8324,2.9853,3.1571,3.17
2019-11-28,2.4388,2.5413,2.65,2.8354,2.9827,3.1489,3.165
2019-11-29,2.4335,2.5323,2.6431,2.832,2.9755,3.1489,3.165
2019-12-02,2.4097,2.5495,2.6506,2.8504,3.0065,3.1753,3.2062
2019-12-03,2.4435,2.5645,2.6365,2.8426,3.0047,3.1621,3.1746
2019-12-04,2.4634,2.5404,2.6235,2.8357,2.9769,3.156,3.1751
2019-12-05,2.4775,2.5465,2.6297,2.8445,2.9768,3.1585,3.1776
2019-12-06,2.454,2.5536,2.6414,2.8327,2.987,3.1613,3.1751
2019-12-09,2.4427,2.569,2.6386,2.8412,3.0028,3.1585,3.1903
2019-12-10,2.4609,2.5608,2.636,2.835,3.0036,3.1627,3.1776
2019-12-11,2.44,2.5658,2.6104,2.8268,2.9883,3.1528,3.1702
2019-12-12,2.4107,2.5644,2.6104,2.8171,2.9839,3.1454,3.1652
2019-12-13,2.4131,2.5596,2.6135,2.8192,2.992,3.1556,3.1828
2019-12-16,2.4013,2.5255,2.6233,2.8168,2.9927,3.1559,3.1854
2019-12-17,2.4143,2.5349,2.6306,2.8358,3.0105,3.1678,3.2133
2019-12-18,2.4207,2.552,2.6185,2.8055,3.0099,3.1667,3.2139
2019-12-19,2.4096,2.5137,2.5969,2.7945,3.0002,3.1523,3.2139
2019-12-20,2.3504,2.5099,2.5795,2.7795,2.9678,3.1368,3.1808
2019-12-23,2.3038,2.49,2.5545,2.7841,2.9428,3.115,3.1661
2019-12-24,2.3176,2.3781,2.5008,2.7617,2.9288,3.1074,3.1535
2019-12-25,2.2015,2.3431,2.4808,2.7685,2.9236,3.0929,3.1463
2019-12-26,2.2002,2.2559,2.3918,2.7452,2.8881,3.0629,3.1137
2019-12-27,2.0752,2.168,2.3788,2.7486,2.8851,3.0663,3.1292
2019-12-30,2.0074,2.1268,2.3623,2.7514,2.8872,3.0645,3.1322
2019-12-31,2.0074,2.166,2.3631,2.7321,2.8897,3.0353,3.1365
2020-01-02,2.0092,2.1097,2.416,2.7458,2.9156,3.0657,3.1485
2020-01-03,2.0067,2.0589,2.4359,2.7595,2.9353,3.0753,3.1428
2020-01-06,2.06,2.1059,2.4121,2.718,2.9059,3.0683,3.1352
2020-01-07,2.0355,2.1046,2.4272,2.7029,2.9179,3.0709,3.1379
2020-01-08,2.004,2.0649,2.3,2.6585,2.902,3.0569,3.1337
2020-01-09,2.0002,2.1237,2.3042,2.6686,2.8961,3.0466,3.1184
2020-01-10,1.9978,2.1143,2.2744,2.6776,2.8643,3.0326,3.0819
2020-01-13,1.9846,2.1303,2.2807,2.6889,2.8703,3.0444,3.084
2020-01-14,2.0132,2.1421,2.3009,2.7053,2.8936,3.055,3.0994
2020-01-15,2.056,2.1893,2.2854,2.7033,2.889,3.0497,3.0897
2020-01-16,2.15,2.2064,2.2721,2.7015,2.8867,3.0499,3.0918
2020-01-17,2.0953,2.2114,2.2618,2.7005,2.8697,3.0232,3.0832
2020-01-19,2.0903,2.2064,2.2627,2.6683,2.8699,3.0219,3.078
2020-01-20,2.0558,2.1742,2.2019,2.6233,2.8592,2.999,3.0776
2020-01-21,2.0542,2.1054,2.2058,2.6133,2.8174,2.9706,3.0337
2020-01-22,2.0528,2.0872,2.181,2.6008,2.8242,2.9724,3.0282
2020-01-23,2.035,2.0783,2.181,2.5877,2.7883,2.9379,2.9932
2020-02-03,1.78,1.8217,2.091,2.3978,2.6269,2.7776,2.8231
2020-02-04,1.7475,1.763,2.1,2.4056,2.6399,2.7906,2.8551
2020-02-05,1.7475,1.7667,2.0773,2.4264,2.6348,2.7893,2.844
2020-02-06,1.7496,1.7667,2.0593,2.4327,2.6353,2.7844,2.8392
2020-02-07,1.6786,1.68,2.0525,2.4039,2.5917,2.7666,2.8024
2020-02-10,1.6272,1.6641,2.0,2.3851,2.5642,2.756,2.7872
2020-02-11,1.6263,1.684,1.99,2.4153,2.5956,2.7803,2.834
2020-02-12,1.657,1.7046,1.99,2.4223,2.6067,2.7887,2.8333
2020-02-13,1.6325,1.7366,1.981,2.4218,2.6076,2.7867,2.8201
2020-02-14,1.6712,1.7977,1.9613,2.4225,2.6229,2.7977,2.8631
2020-02-17,1.705,1.815,1.9358,2.4389,2.6545,2.8151,2.8928
2020-02-18,1.744,1.8151,1.9358,2.4303,2.6473,2.8199,2.8664
2020-02-19,1.7535,1.7999,1.9365,2.4395,2.6545,2.8468,2.8776
2020-02-20,1.7741,1.8093,1.9459,2.4268,2.6834,2.8483,2.8857
2020-02-21,1.7744,1.8031,1.9309,2.4068,2.6634,2.8332,2.847
2020-02-24,1.7795,1.8174,1.8853,2.3948,2.6311,2.8199,2.812
2020-02-25,1.7715,1.8401,1.8951,2.3835,2.6384,2.82,2.822
2020-02-26,1.7556,1.8488,1.8863,2.3835,2.6283,2.8196,2.7973
2020-02-27,1.751,1.8922,1.9051,2.3821,2.5953,2.8044,2.7702
2020-02-28,1.7865,1.8894,1.9291,2.3831,2.5266,2.7477,2.7376
2020-03-02,1.7825,1.8871,1.9251,2.3951,2.5372,2.7548,2.7428
2020-03-03,1.7831,1.8671,1.958,2.4051,2.5315,2.7646,2.7478
2020-03-04,1.7534,1.8522,1.943,2.295,2.4843,2.6946,2.673
2020-03-05,1.7547,1.8476,1.943,2.2815,2.4918,2.6898,2.6829
2020-03-06,1.6886,1.75,1.913,2.2265,2.4575,2.6231,2.628
2020-03-09,1.6523,1.6903,1.8806,2.1465,2.3606,2.5158,2.5205
2020-03-10,1.6661,1.6991,1.9068,2.187,2.4591,2.6102,2.613
2020-03-11,1.7001,1.7211,1.9154,2.2267,2.4539,2.6148,2.6079
2020-03-12,1.6994,1.7625,1.9166,2.2471,2.4769,2.6352,2.6379
2020-03-13,1.6705,1.7953,1.9234,2.2572,2.5381,2.695,2.6759
2020-03-16,1.6802,1.7573,1.8954,2.2511,2.5224,2.6871,2.6758
2020-03-17,1.627,1.7622,1.8954,2.2507,2.5508,2.7044,2.7135
2020-03-18,1.6002,1.7673,1.9154,2.2612,2.5443,2.7063,2.7136
2020-03-19,1.5704,1.7607,1.8853,2.251,2.5546,2.7236,2.7299
2020-03-20,1.5168,1.7049,1.8682,2.2429,2.5217,2.6999,2.6815
2020-03-23,1.516,1.6749,1.8482,2.2032,2.4672,2.6591,2.6315
2020-03-24,1.516,1.6348,1.8081,2.1639,2.4497,2.6495,2.6289
2020-03-25,1.4522,1.6288,1.7686,2.1265,2.4373,2.6444,2.6289
2020-03-26,1.4003,1.5773,1.7175,2.0824,2.3714,2.5949,2.594
2020-03-27,1.4026,1.5273,1.7412,2.0713,2.4038,2.6074,2.609
2020-03-30,1.4097,1.4777,1.7362,2.0454,2.3828,2.6148,2.6142
2020-03-31,1.4062,1.4282,1.687,2.0086,2.3372,2.5638,2.5899
2020-04-01,1.3001,1.4282,1.6778,1.9821,2.3119,2.5287,2.555
2020-04-02,1.2837,1.3827,1.6548,2.0093,2.3366,2.5552,2.5854
2020-04-03,1.2386,1.32,1.6548,2.0076,2.3142,2.5546,2.5965
2020-04-07,1.0998,1.1,1.3448,1.7925,2.1776,2.4736,2.5112
2020-04-08,1.05,1.06,1.2044,1.6958,2.0454,2.4077,2.4824
2020-04-09,1.0501,1.0806,1.2044,1.7177,2.0776,2.4479,2.5226
2020-04-10,1.1026,1.1101,1.24,1.7615,2.115,2.4673,2.5403
2020-04-13,1.1112,1.1164,1.2643,1.7569,2.0717,2.4863,2.5658
2020-04-14,1.0905,1.1328,1.2331,1.7035,2.0423,2.4735,2.5591
2020-04-15,1.0501,1.1271,1.225,1.6604,2.028,2.4535,2.5455
2020-04-16,1.005,1.0907,1.2088,1.6392,2.0236,2.4379,2.5276
2020-04-17,0.9319,1.0987,1.2257,1.6271,2.0293,2.4595,2.559
2020-04-20,0.9075,1.0675,1.2025,1.605,2.0262,2.4912,2.592
2020-04-21,0.8562,1.0318,1.1826,1.5561,1.9871,2.4775,2.5791
2020-04-22,0.8944,1.0272,1.1352,1.521,1.8665,2.4475,2.5567
2020-04-23,0.856,1.0129,1.1228,1.4707,1.8372,2.3564,2.5227
2020-04-24,0.8581,1.0165,1.1279,1.4082,1.8385,2.3273,2.51
2020-04-26,0.8591,1.0192,1.1324,1.4076,1.8424,2.3376,2.5205
2020-04-27,0.8408,1.0088,1.13,1.4182,1.8633,2.3769,2.5345
2020-04-28,0.8408,0.9938,1.1338,1.4095,1.8463,2.3646,2.5254
2020-04-29,0.8352,0.9692,1.1177,1.4279,1.7903,2.3253,2.5009
2020-04-30,0.8923,0.9978,1.1465,1.4395,1.7886,2.3639,2.538
2020-05-06,0.9068,1.0121,1.1616,1.5006,1.8361,2.4291,2.5809
2020-05-07,0.8785,1.0774,1.1919,1.5304,1.926,2.5003,2.6298
2020-05-08,0.9085,1.05,1.2134,1.5519,1.9362,2.4888,2.6207
2020-05-09,0.9297,1.0618,1.2097,1.5641,1.9468,2.5004,2.64
2020-05-11,0.9601,1.0829,1.2194,1.6117,2.0187,2.5481,2.6698
2020-05-12,0.9309,1.0707,1.2225,1.6023,2.0247,2.5381,2.6603
2020-05-13,1.0002,1.1281,1.2381,1.6004,2.051,2.5627,2.7076
2020-05-14,1.0005,1.1552,1.2334,1.5961,2.0131,2.5575,2.6989
2020-05-15,1.0076,1.157,1.2186,1.58,1.9702,2.5281,2.682
2020-05-18,1.0414,1.1701,1.2561,1.6105,2.0592,2.5946,2.7253
2020-05-19,1.0307,1.2016,1.2787,1.6296,2.1163,2.6157,2.7272
2020-05-20,1.1012,1.2378,1.3128,1.629,2.1278,2.6106,2.69
2020-05-21,1.1032,1.2465,1.3328,1.6716,2.1576,2.6092,2.685
2020-05-22,1.1202,1.3009,1.3923,1.6368,2.045,2.5268,2.6176
2020-05-25,1.1665,1.3261,1.4574,1.7059,2.1377,2.5931,2.6852
2020-05-26,1.172,1.3604,1.529,1.7614,2.2295,2.6551,2.7402
2020-05-27,1.4074,1.5046,1.589,1.922,2.2956,2.6858,2.7527
2020-05-28,1.4198,1.5134,1.5995,1.8999,2.2562,2.6749,2.7201
2020-05-29,1.4627,1.5542,1.601,1.8938,2.2241,2.6371,2.7053
2020-06-01,1.458,1.5543,1.5897,1.902,2.2369,2.6643,2.7253
2020-06-02,1.4821,1.6133,1.7018,2.039,2.3658,2.7436,2.7852
2020-06-03,1.6675,1.8133,1.8201,2.2858,2.372,2.8643,2.7901
2020-06-04,1.6879,1.9133,1.9201,2.3296,2.4656,2.885,2.8301
2020-06-05,1.7652,2.0179,2.0801,2.3856,2.5258,2.9,2.8475
2020-06-08,1.8743,1.9905,2.0801,2.3492,2.4969,2.8525,2.8101
2020-06-09,1.8469,1.9766,2.0521,2.301,2.5002,2.85,2.8031
2020-06-10,1.9026,2.0009,2.0677,2.3342,2.5134,2.84,2.8201
2020-06-11,1.8991,1.9584,2.0723,2.3127,2.4818,2.8,2.7701
2020-06-12,1.8698,1.8504,2.0504,2.2931,2.469,2.785,2.7451
2020-06-15,1.84,1.8504,2.0364,2.2881,2.5118,2.7802,2.7878
2020-06-16,1.8401,1.9537,2.0757,2.3572,2.5993,2.88,2.8402
2020-06-17,1.9009,2.1384,2.1117,2.3925,2.6455,2.93,2.8802
2020-06-18,1.8806,2.1339,2.1156,2.3811,2.6136,2.88,2.8527
2020-06-19,1.8239,2.1337,2.1203,2.4004,2.6227,2.88,2.8752
2020-06-22,1.8621,2.1749,2.145,2.4608,2.6681,2.9055,2.9153
2020-06-23,1.9054,2.1921,2.223,2.4776,2.6517,2.915,2.9127
2020-06-24,1.8839,2.1215,2.1495,2.439,2.5861,2.87,2.8614
2020-06-28,1.8691,2.1217,2.1261,2.4333,2.5723,2.855,2.8404
2020-06-29,1.7467,2.0905,2.1144,2.3967,2.591,2.8525,2.8504
2020-06-30,1.7385,2.071,2.1764,2.3882,2.5542,2.8202,2.823
2020-07-01,1.7067,2.0579,2.1276,2.4036,2.5976,2.8265,2.8456
2020-07-02,1.7299,2.0599,2.0976,2.3897,2.5753,2.8228,2.8584
2020-07-03,1.7016,2.0487,2.0976,2.3878,2.6084,2.8628,2.8974
2020-07-06,1.719,2.0792,2.1263,2.6016,2.751,2.9676,2.9959
2020-07-07,1.7455,2.0785,2.1513,2.6276,2.7925,2.9922,3.0158
2020-07-08,1.8606,2.0868,2.16,2.6679,2.8522,2.996,3.0632
2020-07-09,1.9821,2.1284,2.2256,2.7143,2.8995,3.0618,3.0809
2020-07-10,2.1012,2.11,2.2165,2.6894,2.8423,3.0209,3.0305
2020-07-13,2.1063,2.1151,2.208,2.7154,2.8905,3.0599,3.0557
2020-07-14,2.0499,2.0502,2.198,2.6959,2.8272,3.0323,3.0057
2020-07-15,2.0321,2.0415,2.2,2.6051,2.7402,3.0098,2.9559
2020-07-16,2.0242,2.0619,2.1534,2.5541,2.7133,2.9798,2.9459
2020-07-17,2.0296,2.0512,2.2256,2.5141,2.7022,2.9799,2.9507
2020-07-20,1.9934,2.0439,2.254,2.5256,2.67,2.9797,2.9311
2020-07-21,1.9876,2.0133,2.2455,2.4641,2.6326,2.9348,2.9011
2020-07-22,2.0001,1.9936,2.2552,2.4655,2.6253,2.885,2.8861
2020-07-23,1.9642,2.0234,2.2538,2.4862,2.6379,2.8832,2.9064
2020-07-24,1.9613,2.0048,2.2446,2.4556,2.5999,2.8513,2.8612
2020-07-27,1.9507,2.0157,2.2461,2.4769,2.6284,2.8538,2.8791
2020-07-28,2.005,2.0306,2.2565,2.481,2.6762,2.9028,2.9214
2020-07-29,1.9994,2.0336,2.2459,2.5069,2.6829,2.9229,2.9415
2020-07-30,1.9799,2.0336,2.2461,2.5061,2.6794,2.9424,2.9364
2020-07-31,1.9799,2.0836,2.2428,2.5152,2.7022,2.97,2.9664
2020-08-03,1.9415,2.0836,2.1565,2.5443,2.6845,2.9896,2.9466
2020-08-04,2.0142,2.1236,2.1746,2.5867,2.7007,2.9845,2.9365
2020-08-05,2.05,2.1949,2.2288,2.662,2.7638,3.0169,2.9592
2020-08-06,2.0604,2.2052,2.2356,2.6788,2.8211,3.0345,2.9816
2020-08-07,2.0615,2.2092,2.2225,2.687,2.8311,3.0393,2.9918
2020-08-10,2.0812,2.2092,2.2001,2.6667,2.806,3.0094,2.9543
2020-08-11,2.0889,2.195,2.2213,2.6781,2.8267,3.0093,2.9544
2020-08-12,2.1467,2.235,2.2415,2.7177,2.865,3.0242,2.962
2020-08-13,2.1485,2.2458,2.2522,2.6967,2.8397,3.0093,2.9555
2020-08-14,2.1319,2.2968,2.2744,2.6746,2.8209,2.9943,2.9369
2020-08-17,2.1242,2.2891,2.265,2.6926,2.8106,2.9795,2.9421
2020-08-18,2.1174,2.2909,2.2754,2.6975,2.8458,2.9997,2.9771
2020-08-19,2.1536,2.3897,2.4369,2.7303,2.8844,3.0343,2.9921
2020-08-20,2.1831,2.4698,2.4237,2.7677,2.9115,3.0591,2.9973
2020-08-21,2.1961,2.4829,2.4336,2.7518,2.8754,3.0291,2.9823
2020-08-24,2.2,2.4987,2.4437,2.7952,2.8976,3.0492,2.9998
2020-08-25,2.1698,2.5192,2.4742,2.8614,2.9454,3.0842,3.0424
2020-08-26,2.2027,2.5199,2.4854,2.8779,2.9751,3.0991,3.0511
2020-08-27,2.2199,2.5199,2.4961,2.9057,2.982,3.1189,3.0599
2020-08-28,2.2478,2.5043,2.4869,2.9077,2.9902,3.1387,3.0672
2020-08-31,2.2335,2.5297,2.5123,2.8928,2.9549,3.0983,3.0177
2020-09-01,2.2348,2.5199,2.5203,2.922,2.9811,3.1528,3.0478
2020-09-02,2.2755,2.5359,2.5563,2.9641,3.0526,3.2054,3.1027
2020-09-03,2.2779,2.5359,2.5712,2.9585,3.0842,3.1906,3.1051
2020-09-04,2.2795,2.5459,2.5885,2.9871,3.1008,3.2082,3.1228
2020-09-07,2.3757,2.5909,2.6151,2.9968,3.1074,3.2085,3.1454
2020-09-08,2.3633,2.58,2.5969,2.9862,3.0846,3.1958,3.123
2020-09-09,2.3873,2.6549,2.603,2.9363,3.0323,3.1531,3.0805
2020-09-10,2.3617,2.6,2.573,2.8839,2.999,3.1484,3.0833
2020-09-11,2.3232,2.6005,2.5964,2.9092,3.0371,3.1886,3.1346
2020-09-14,2.2859,2.5999,2.6051,2.8955,3.0608,3.1987,3.1532
2020-09-15,2.2871,2.5722,2.5934,2.8514,3.0008,3.1586,3.1083
2020-09-16,2.3333,2.5683,2.6114,2.8457,2.9944,3.1785,3.126
2020-09-17,2.3316,2.577,2.6124,2.8566,3.0157,3.1933,3.1334
2020-09-18,2.3218,2.5771,2.6088,2.83,2.971,3.1682,3.1162
2020-09-21,2.2852,2.5782,2.6127,2.804,2.9414,3.1435,3.0999
2020-09-22,2.3201,2.5611,2.6082,2.8164,2.9374,3.1238,3.0863
2020-09-23,2.2718,2.5598,2.6282,2.8207,2.9433,3.1334,3.089
2020-09-24,2.2215,2.5677,2.5942,2.8422,2.955,3.1284,3.084
2020-09-25,2.2131,2.5677,2.6116,2.8754,3.0015,3.1589,3.1295
2020-09-27,2.2067,2.5613,2.6005,2.8825,3.0086,3.1544,3.1324
2020-09-28,2.215,2.5662,2.6075,2.8868,3.0007,3.1607,3.1092
2020-09-29,2.3109,2.6043,2.6381,2.8899,3.0245,3.1879,3.1292
2020-09-30,2.3213,2.5999,2.6462,2.9301,3.0537,3.2126,3.1482
2020-10-09,2.3662,2.6009,2.7017,2.9897,3.1147,3.2619,3.1873
2020-10-10,2.3443,2.601,2.7017,2.9872,3.1144,3.2664,3.1898
2020-10-12,2.3747,2.6482,2.6937,3.0005,3.0893,3.2665,3.1861
2020-10-13,2.3731,2.6576,2.6959,3.0026,3.1072,3.2812,3.195
2020-10-14,2.5231,2.6999,2.7189,3.0188,3.1393,3.2915,3.215
2020-10-15,2.6124,2.6998,2.6882,3.019,3.1655,3.2921,3.23
2020-10-16,2.6137,2.6897,2.6961,3.0159,3.1557,3.2773,3.2202
2020-10-19,2.6213,2.6893,2.6973,2.997,3.131,3.2571,3.2005
2020-10-20,2.6238,2.6892,2.7047,2.9955,3.1196,3.2473,3.1955
2020-10-21,2.6355,2.6836,2.6848,2.9666,3.04,3.2324,3.1855
2020-10-22,2.6327,2.6823,2.6461,2.9255,2.98,3.2127,3.1707
2020-10-23,2.6359,2.6882,2.6821,2.96,3.0,3.2421,3.1957
2020-10-26,2.6453,2.6872,2.6917,2.9679,3.0077,3.2517,3.1934
2020-10-27,2.6459,2.7245,2.6867,2.9372,2.9702,3.2167,3.1609
2020-10-28,2.6631,2.7897,2.7228,2.959,2.9953,3.2558,3.181
2020-10-29,2.656,2.7695,2.7191,2.9524,2.9904,3.2558,3.186
2020-10-30,2.662,2.7845,2.7273,2.9459,2.9755,3.2411,3.181
2020-11-02,2.6647,2.7794,2.7525,2.9462,2.9757,3.2364,3.1785
2020-11-03,2.6364,2.7392,2.7322,2.932,2.9633,3.2268,3.1762
2020-11-04,2.6591,2.739,2.7347,2.9378,2.9761,3.2073,3.1687
2020-11-05,2.6633,2.7487,2.7481,2.9602,2.9986,3.2228,3.1912
2020-11-06,2.6513,2.7595,2.7832,2.9702,3.0341,3.2354,3.2063
2020-11-09,2.6578,2.7688,2.7944,2.9852,3.0572,3.2628,3.2363
2020-11-10,2.6564,2.7543,2.7882,2.9602,3.0426,3.2503,3.2241
2020-11-11,2.7113,2.8,2.8009,2.9702,3.0528,3.2584,3.2391
2020-11-12,2.756,2.8297,2.8287,2.9902,3.0832,3.283,3.2614
2020-11-13,2.7926,2.8599,2.8464,3.0053,3.0984,3.2885,3.2715
2020-11-16,2.6887,2.8298,2.8497,3.0109,3.1039,3.2956,3.2741
2020-11-17,2.6887,2.8348,2.8634,3.0259,3.1242,3.3034,3.2866
2020-11-18,2.7526,2.8676,2.94,3.0603,3.167,3.3292,3.324
2020-11-19,2.808,2.8843,2.9433,3.11,3.2145,3.3589,3.3487
2020-11-20,2.9216,3.0226,2.9503,3.1201,3.191,3.3385,3.31
2020-11-23,2.8924,2.9742,2.951,3.0751,3.1337,3.303,3.265
2020-11-24,2.9023,2.9942,2.969,3.1001,3.1691,3.3256,3.29
2020-11-25,2.9031,2.9999,2.9461,3.0754,3.134,3.3031,3.2675
2020-11-26,2.9279,2.9848,2.9357,3.0755,3.142,3.3134,3.285
2020-11-27,2.9274,2.9698,2.9104,3.0837,3.1522,3.3189,3.3
2020-11-30,2.8599,2.8903,2.831,2.9967,3.0708,3.2642,3.25
2020-12-01,2.8801,2.8203,2.8457,3.0061,3.0915,3.2843,3.2725
2020-12-02,2.8707,2.8403,2.8608,3.0519,3.125,3.2943,3.2925
2020-12-03,2.8616,2.8603,2.8761,3.0473,3.1305,3.28,3.2851
2020-12-04,2.8551,2.8738,2.8708,3.0348,3.1156,3.2701,3.2651
2020-12-07,2.834,2.8509,2.8614,3.042,3.1261,3.2738,3.2701
2020-12-08,2.8103,2.8315,2.8417,3.0115,3.1121,3.2575,3.2551
2020-12-09,2.7421,2.8014,2.8449,3.0097,3.1257,3.27,3.2726
2020-12-10,2.7135,2.7626,2.8047,2.9623,3.105,3.26,3.2601
2020-12-11,2.7221,2.8082,2.8334,2.9969,3.1403,3.3,3.2951
2020-12-14,2.6999,2.786,2.8245,2.9833,3.126,3.285,3.2851
2020-12-15,2.6754,2.7557,2.7888,2.9593,3.0989,3.2775,3.2777
2020-12-16,2.6,2.7227,2.7312,2.9271,3.0802,3.2702,3.2752
2020-12-17,2.6,2.6887,2.7273,2.9528,3.1025,3.2776,3.2802
2020-12-18,2.5802,2.6837,2.7267,2.9642,3.11,3.2804,3.2902
2020-12-21,2.533,2.6535,2.6919,2.9284,3.0735,3.2602,3.2652
2020-12-22,2.5113,2.6045,2.6695,2.901,3.0353,3.2156,3.2278
2020-12-23,2.4711,2.5884,2.6551,2.8885,3.0237,3.22,3.2153
2020-12-24,2.4806,2.567,2.6501,2.9097,3.0439,3.235,3.2303
2020-12-25,2.4739,2.57,2.6096,2.8856,3.003,3.195,3.1878
2020-12-28,2.4027,2.5667,2.5671,2.8552,2.9953,3.1851,3.1629
2020-12-29,2.3633,2.5165,2.5486,2.8505,2.9879,3.18,3.1554
