date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y,shibor_on,shibor_1w,shibor_1m,shibor_3m,cpi_yoy,ppi_yoy,pmi_manufacturing,m2_yoy
2015-04-17,3.0448,3.03,3.1628,3.2273,3.3977,3.5307,3.5627,2.268,2.873,4.314,4.703,1.4,-4.7976,49.9,12.5
2015-04-20,2.955,2.98,3.0872,3.1526,3.3165,3.4094,3.4554,2.087,2.732,4.146,4.6133,1.4,-4.7976,49.9,12.5
2015-04-21,2.885,2.9919,3.0092,3.1193,3.2857,3.357,3.4055,2.002,2.62,4.015,4.4845,1.4,-4.7976,49.9,12.5
2015-04-22,2.8283,3.0194,3.0152,3.1451,3.2891,3.3776,3.4052,1.949,2.567,3.908,4.4161,1.4,-4.7976,49.9,12.5
2015-04-23,2.8199,2.9728,2.9713,3.2109,3.2936,3.4118,3.4151,1.908,2.527,3.842,4.3431,1.4,-4.7976,49.9,12.5
2015-04-24,2.8199,2.9731,2.9276,3.2255,3.3075,3.42,3.4454,1.851,2.488,3.768,4.2641,1.4,-4.7976,49.9,12.5
2015-04-27,2.6971,2.9206,2.8663,3.1722,3.274,3.3712,3.3952,1.806,2.451,3.6705,4.161,1.4,-4.7976,49.9,12.5
2015-04-28,2.7071,2.8996,2.8266,3.1735,3.2623,3.3512,3.3804,1.759,2.438,3.5982,4.08,1.4,-4.7976,49.9,12.5
2015-04-29,2.7071,2.9343,2.8267,3.1664,3.2581,3.3617,3.4,1.739,2.439,3.5295,4.035,1.4,-4.7976,49.9,12.5
2015-04-30,2.7044,2.7856,2.694,3.1561,3.2533,3.3503,3.3503,1.69,2.43,3.465,3.97,1.4,-4.5603,50.1,11.6
2015-05-04,2.6244,2.7659,2.7296,3.1421,3.2656,3.3516,3.3804,1.619,2.39,3.38,3.923,1.4,-4.5603,50.1,11.6
2015-05-05,2.6531,2.7903,2.7278,3.1496,3.2599,3.3623,3.4006,1.564,2.368,3.302,3.8815,1.4,-4.5603,50.1,11.6
2015-05-06,2.5531,2.708,2.708,3.1516,3.2788,3.4324,3.456,1.523,2.369,3.267,3.846,1.4,-4.5603,50.1,11.6
2015-05-07,2.5419,2.7402,2.6912,3.1273,3.2828,3.44,3.4401,1.489,2.355,3.241,3.823,1.4,-4.5603,50.1,11.6
2015-05-08,2.5146,2.704,2.6821,3.0917,3.2484,3.4002,3.3703,1.443,2.334,3.211,3.7985,1.4,-4.5603,50.1,11.6
2015-05-11,2.4198,2.6513,2.6562,3.0523,3.217,3.41,3.3752,1.345,2.245,3.12,3.735,1.4,-4.5603,50.1,11.6
2015-05-12,2.3427,2.6036,2.5691,2.9941,3.1677,3.41,3.4002,1.29,2.197,3.083,3.681,1.4,-4.5603,50.1,11.6
2015-05-13,2.1927,2.4769,2.4501,2.9361,3.0637,3.3914,3.4002,1.247,2.149,3.042,3.634,1.4,-4.5603,50.1,11.6
2015-05-14,2.0701,2.385,2.3557,2.8524,2.9869,3.3672,3.3803,1.182,2.056,2.957,3.482,1.4,-4.5603,50.1,11.6
2015-05-15,2.0574,2.3229,2.344,2.7681,3.0508,3.3559,3.3907,1.078,1.962,2.802,3.323,1.4,-4.5603,50.1,11.6
2015-05-18,2.0129,2.3148,2.374,2.8204,3.082,3.3586,3.4109,1.052,1.92,2.664,3.2,1.4,-4.5603,50.1,11.6
2015-05-19,2.0447,2.3148,2.4574,2.8995,3.1007,3.3746,3.4311,1.033,1.925,2.57,3.156,1.4,-4.5603,50.1,11.6
2015-05-20,2.0598,2.2448,2.4391,2.8494,3.1197,3.3918,3.4282,1.032,1.932,2.514,3.071,1.4,-4.5603,50.1,11.6
2015-05-21,2.0998,2.3411,2.4373,2.8446,3.1151,3.3874,3.4257,1.033,1.944,2.457,3.014,1.4,-4.5603,50.1,11.6
2015-05-22,2.0622,2.3161,2.3822,2.8293,3.1538,3.3723,3.416,1.037,1.966,2.389,2.959,1.4,-4.5603,50.1,11.6
2015-05-25,2.1122,2.2017,2.2462,2.8389,3.1707,3.3874,3.431,1.039,1.968,2.302,2.903,1.4,-4.5603,50.1,11.6
2015-05-26,1.9901,2.0757,2.0338,2.895,3.1997,3.4597,3.5214,1.04,1.9688,2.268,2.881,1.4,-4.5603,50.1,11.6
2015-05-27,1.9167,1.9877,1.8707,2.8766,3.1597,3.485,3.5055,1.04,1.967,2.273,2.869,1.4,-4.5603,50.1,11.6
2015-05-28,1.9913,2.0463,1.9369,2.9029,3.3171,3.5874,3.5652,1.043,1.952,2.271,2.865,1.4,-4.5603,50.1,11.6
2015-05-29,2.0038,2.1527,1.9387,2.9196,3.2924,3.5831,3.5954,1.039,1.972,2.276,2.864,1.4,-4.5603,50.1,11.6
2015-06-01,2.0238,2.0627,1.9947,2.924,3.3434,3.6243,3.6404,1.027,1.963,2.29,2.8565,1.5,-4.5725,50.1,10.1
2015-06-02,2.0036,2.0478,1.9651,2.8957,3.2809,3.566,3.588,1.034,1.977,2.296,2.862,1.5,-4.5725,50.1,10.1
2015-06-03,1.9531,1.9525,1.9356,2.8868,3.2647,3.562,3.6111,1.039,2.057,2.326,2.871,1.5,-4.5725,50.1,10.1
2015-06-04,1.9132,1.9151,1.8813,2.8782,3.2512,3.5419,3.5912,1.047,2.122,2.354,2.8825,1.5,-4.5725,50.1,10.1
2015-06-05,1.9409,1.9012,1.8763,2.8672,3.2418,3.5273,3.5814,1.051,2.07,2.365,2.885,1.5,-4.5725,50.1,10.1
2015-06-08,1.8605,1.8833,1.8576,2.8603,3.2459,3.5116,3.5613,1.061,2.043,2.548,2.887,1.5,-4.5725,50.1,10.1
2015-06-09,1.9005,1.8609,1.7786,2.8572,3.2453,3.5014,3.5565,1.071,2.049,2.647,2.902,1.5,-4.5725,50.1,10.1
2015-06-10,1.8131,1.8274,1.7097,2.88,3.2527,3.5181,3.5912,1.083,2.052,2.767,2.902,1.5,-4.5725,50.1,10.1
2015-06-11,1.7831,1.8074,1.7103,2.9023,3.2733,3.5462,3.6197,1.09,2.063,2.84,2.909,1.5,-4.5725,50.1,10.1
2015-06-12,1.7431,1.7963,1.687,2.9018,3.2518,3.5404,3.6226,1.104,2.085,3.057,2.921,1.5,-4.5725,50.1,10.1
2015-06-15,1.7742,1.7563,1.6482,2.9282,3.2833,3.5769,3.6681,1.121,2.11,3.098,2.96,1.5,-4.5725,50.1,10.1
2015-06-16,1.7667,1.7908,1.6407,2.9342,3.2756,3.5394,3.6099,1.131,2.143,3.099,2.981,1.5,-4.5725,50.1,10.1
2015-06-17,1.7996,1.8508,1.689,2.9468,3.2737,3.5296,3.6052,1.151,2.238,3.108,2.999,1.5,-4.5725,50.1,10.1
2015-06-18,1.8022,1.8611,1.7044,2.8998,3.2044,3.4926,3.573,1.202,2.478,3.308,3.054,1.5,-4.5725,50.1,10.1
2015-06-19,1.8492,1.8228,1.7494,2.8662,3.1853,3.5115,3.5825,1.267,2.674,3.359,3.105,1.5,-4.5725,50.1,10.1
2015-06-23,1.8354,1.8485,1.7159,2.857,3.1923,3.528,3.6054,1.295,2.675,3.361,3.173,1.5,-4.5725,50.1,10.1
2015-06-24,1.8275,1.8121,1.7165,2.8687,3.2127,3.5318,3.6079,1.338,2.808,3.446,3.211,1.5,-4.5725,50.1,10.1
2015-06-25,1.8151,1.8556,1.7128,2.8699,3.2129,3.5317,3.6028,1.357,2.884,3.571,3.25,1.5,-4.5725,50.1,10.1
2015-06-26,1.8151,1.8485,1.7628,2.8662,3.2134,3.5322,3.608,1.357,2.921,3.634,3.277,1.5,-4.5725,50.1,10.1
2015-06-29,1.7912,1.8657,1.7528,2.8859,3.2278,3.5307,3.603,1.34,2.84,3.58,3.248,1.5,-4.5725,50.1,10.1
2015-06-30,1.9197,1.8659,1.7378,2.8973,3.2084,3.5338,3.5976,1.257,2.652,3.521,3.233,1.2,-4.607,50.2,10.8
2015-07-01,1.9684,1.8573,1.7378,2.8917,3.1678,3.5464,3.6127,1.163,2.602,3.373,3.213,1.2,-4.607,50.2,10.8
2015-07-02,1.9883,1.8773,1.7745,2.8785,3.1822,3.5639,3.6223,1.1608,2.712,3.314,3.212,1.2,-4.607,50.2,10.8
2015-07-03,1.9641,1.8874,1.774,2.8843,3.1587,3.5252,3.5719,1.159,2.802,3.274,3.202,1.2,-4.607,50.2,10.8
2015-07-06,1.9327,1.8489,1.7455,2.8328,3.1125,3.4527,3.4917,1.167,2.661,3.215,3.203,1.2,-4.607,50.2,10.8
2015-07-07,1.9161,1.9283,1.9155,2.8252,3.1321,3.4151,3.4361,1.176,2.61,3.181,3.192,1.2,-4.607,50.2,10.8
2015-07-08,1.9634,2.0537,2.2655,2.8402,3.1249,3.4481,3.4307,1.187,2.589,3.155,3.186,1.2,-4.607,50.2,10.8
2015-07-09,2.0827,2.2014,2.2655,2.8148,3.1061,3.4399,3.4358,1.198,2.578,3.14,3.182,1.2,-4.607,50.2,10.8
2015-07-10,2.2668,2.2867,2.3555,2.8226,3.1226,3.4698,3.4885,1.21,2.575,3.125,3.177,1.2,-4.607,50.2,10.8
2015-07-13,2.3095,2.2398,2.4455,2.8391,3.1448,3.4741,3.5014,1.224,2.553,3.109,3.1709,1.2,-4.607,50.2,10.8
2015-07-14,2.3603,2.384,2.4486,2.8475,3.1711,3.5016,3.5341,1.238,2.556,3.102,3.1642,1.2,-4.607,50.2,10.8
2015-07-15,2.3352,2.4038,2.4368,2.8486,3.1715,3.5098,3.5495,1.245,2.55,3.0785,3.1598,1.2,-4.607,50.2,10.8
2015-07-16,2.3767,2.4039,2.4471,2.8485,3.1569,3.4962,3.5208,1.263,2.481,3.053,3.155,1.2,-4.607,50.2,10.8
2015-07-17,2.3894,2.4315,2.4501,2.8487,3.1563,3.4706,3.5123,1.282,2.464,3.051,3.152,1.2,-4.607,50.2,10.8
2015-07-20,2.3387,2.4238,2.4583,2.8503,3.1573,3.4623,3.5009,1.29,2.449,3.0322,3.1505,1.2,-4.607,50.2,10.8
2015-07-21,2.3273,2.4064,2.4417,2.8201,3.1765,3.4773,3.5214,1.304,2.458,3.017,3.1512,1.2,-4.607,50.2,10.8
2015-07-22,2.2183,2.394,2.4071,2.8485,3.1586,3.4825,3.5145,1.323,2.478,3.018,3.1563,1.2,-4.607,50.2,10.8
2015-07-23,2.1183,2.3538,2.3335,2.8373,3.1658,3.4284,3.4751,1.332,2.54,3.02,3.16,1.2,-4.607,50.2,10.8
2015-07-24,2.1189,2.2701,2.336,2.8378,3.1576,3.3986,3.4602,1.337,2.559,3.012,3.1635,1.2,-4.607,50.2,10.8
2015-07-27,2.0589,2.2475,2.3113,2.8309,3.1596,3.4093,3.4602,1.374,2.559,3.037,3.1645,1.2,-4.607,50.2,10.8
2015-07-28,2.1022,2.2482,2.2617,2.8654,3.1501,3.4078,3.4401,1.388,2.552,3.03,3.1638,1.2,-4.607,50.2,10.8
2015-07-29,2.1522,2.1964,2.2388,2.8202,3.1553,3.3938,3.4302,1.427,2.514,3.013,3.1635,1.2,-4.607,50.2,10.8
2015-07-30,2.181,2.2423,2.2318,2.8682,3.1617,3.3945,3.4402,1.448,2.502,3.008,3.1605,1.2,-4.607,50.2,10.8
2015-07-31,2.212,2.2373,2.253,2.8712,3.1798,3.4468,3.4752,1.47,2.509,2.988,3.1575,1.4,-4.8135,50.2,11.8
2015-08-03,2.2003,2.2314,2.3038,2.8888,3.2048,3.4613,3.47,1.488,2.495,2.971,3.153,1.4,-4.8135,50.2,11.8
2015-08-04,2.1743,2.2774,2.3254,2.8777,3.1981,3.4613,3.47,1.497,2.483,2.904,3.15,1.4,-4.8135,50.2,11.8
2015-08-05,2.1469,2.2633,2.2428,2.8852,3.203,3.4614,3.4701,1.508,2.471,2.844,3.143,1.4,-4.8135,50.2,11.8
2015-08-06,2.1665,2.2261,2.2073,2.8867,3.1646,3.4599,3.46,1.517,2.449,2.799,3.137,1.4,-4.8135,50.2,11.8
2015-08-07,2.0865,2.2014,2.1753,2.8891,3.1633,3.4204,3.4553,1.529,2.453,2.754,3.127,1.4,-4.8135,50.2,11.8
2015-08-10,2.1567,2.164,2.1843,2.8876,3.1799,3.4224,3.4755,1.557,2.455,2.711,3.1223,1.4,-4.8135,50.2,11.8
2015-08-11,2.2377,2.2011,2.2433,2.9594,3.2516,3.504,3.5256,1.586,2.463,2.668,3.118,1.4,-4.8135,50.2,11.8
2015-08-12,2.2191,2.2373,2.3181,2.9635,3.2661,3.5191,3.5402,1.614,2.472,2.646,3.1125,1.4,-4.8135,50.2,11.8
2015-08-13,2.2484,2.269,2.2883,2.9397,3.2649,3.4856,3.5153,1.641,2.481,2.646,3.101,1.4,-4.8135,50.2,11.8
2015-08-14,2.2023,2.2449,2.3273,2.9117,3.2558,3.4883,3.5052,1.667,2.495,2.671,3.097,1.4,-4.8135,50.2,11.8
2015-08-17,2.2509,2.2579,2.2466,2.9324,3.2521,3.5033,3.5176,1.701,2.517,2.691,3.091,1.4,-4.8135,50.2,11.8
2015-08-18,2.2395,2.2596,2.2621,2.9249,3.2623,3.5104,3.5126,1.745,2.531,2.699,3.093,1.4,-4.8135,50.2,11.8
2015-08-19,2.2509,2.2651,2.2571,2.9263,3.2705,3.5119,3.5201,1.788,2.546,2.707,3.094,1.4,-4.8135,50.2,11.8
2015-08-20,2.2996,2.2695,2.2608,2.9211,3.2723,3.5199,3.5051,1.83,2.586,2.759,3.093,1.4,-4.8135,50.2,11.8
2015-08-21,2.2524,2.2521,2.2608,2.9132,3.2463,3.5048,3.4951,1.847,2.599,2.789,3.09,1.4,-4.8135,50.2,11.8
2015-08-24,2.2111,2.247,2.2807,2.9325,3.2399,3.4898,3.4701,1.866,2.597,2.81,3.09,1.4,-4.8135,50.2,11.8
2015-08-25,2.2337,2.2469,2.28,2.9376,3.202,3.4788,3.4577,1.879,2.593,2.858,3.091,1.4,-4.8135,50.2,11.8
2015-08-26,2.2537,2.2598,2.2657,2.9234,3.1924,3.4548,3.429,1.786,2.429,2.951,3.0975,1.4,-4.8135,50.2,11.8
2015-08-27,2.2737,2.281,2.2661,2.9256,3.1689,3.3999,3.3902,1.759,2.398,2.958,3.096,1.4,-4.8135,50.2,11.8
2015-08-28,2.2495,2.2628,2.2735,2.9202,3.1634,3.3762,3.3803,1.774,2.392,2.999,3.098,1.4,-4.8135,50.2,11.8
2015-08-31,2.2608,2.3,2.2519,2.9311,3.1345,3.33,3.3252,1.801,2.398,3.034,3.1,1.6,-5.3692,50.0,13.3
2015-09-01,2.2549,2.2829,2.2628,2.9348,3.1178,3.3149,3.3002,1.821,2.41,3.052,3.1026,1.6,-5.3692,50.0,13.3
2015-09-02,2.2434,2.2497,2.2586,2.9493,3.1428,3.3149,3.3002,2.031,2.421,3.052,3.1026,1.6,-5.3692,50.0,13.3
2015-09-06,2.1862,2.2766,2.254,2.9405,3.1459,3.3249,3.3203,1.901,2.41,3.05,3.104,1.6,-5.3692,50.0,13.3
2015-09-07,2.2133,2.2916,2.2643,2.9659,3.1924,3.3499,3.3353,1.904,2.41,3.04,3.099,1.6,-5.3692,50.0,13.3
2015-09-08,2.2482,2.3008,2.2737,2.9774,3.1763,3.3564,3.3603,1.897,2.402,3.018,3.095,1.6,-5.3692,50.0,13.3
2015-09-09,2.2068,2.3059,2.2543,2.9902,3.1843,3.3457,3.3478,1.896,2.398,3.01,3.092,1.6,-5.3692,50.0,13.3
2015-09-10,2.2078,2.2996,2.2546,2.9938,3.1901,3.3549,3.3453,1.899,2.4,3.008,3.093,1.6,-5.3692,50.0,13.3
2015-09-11,2.2194,2.3266,2.2543,2.9765,3.1918,3.34,3.3404,1.9001,2.403,3.005,3.097,1.6,-5.3692,50.0,13.3
2015-09-14,2.1707,2.2957,2.2862,2.9708,3.1718,3.3448,3.3303,1.899,2.394,3.003,3.106,1.6,-5.3692,50.0,13.3
2015-09-15,2.1769,2.2728,2.3261,2.9683,3.1562,3.3149,3.3104,1.899,2.392,3.005,3.113,1.6,-5.3692,50.0,13.3
2015-09-16,2.1671,2.2597,2.333,2.9681,3.1413,3.3248,3.3103,1.9,2.391,3.018,3.116,1.6,-5.3692,50.0,13.3
2015-09-17,2.197,2.2507,2.3062,2.9822,3.1666,3.32,3.3204,1.899,2.391,3.037,3.1268,1.6,-5.3692,50.0,13.3
2015-09-18,2.227,2.3196,2.3292,2.9739,3.1467,3.3297,3.3105,1.9,2.39,3.053,3.1355,1.6,-5.3692,50.0,13.3
2015-09-21,2.2646,2.3295,2.3271,2.9905,3.1419,3.3249,3.3204,1.901,2.391,3.071,3.141,1.6,-5.3692,50.0,13.3
2015-09-22,2.2492,2.3039,2.3078,2.9815,3.1548,3.3299,3.3255,1.908,2.397,3.075,3.1448,1.6,-5.3692,50.0,13.3
2015-09-23,2.2525,2.3095,2.3086,3.0098,3.1507,3.3399,3.3354,1.908,2.401,3.086,3.1468,1.6,-5.3692,50.0,13.3
2015-09-24,2.2641,2.3193,2.2893,2.9981,3.132,3.3271,3.318,1.909,2.48,3.094,3.1518,1.6,-5.3692,50.0,13.3
2015-09-25,2.2533,2.3423,2.3626,2.9772,3.1226,3.3248,3.3101,1.907,2.447,3.087,3.153,1.6,-5.3692,50.0,13.3
2015-09-28,2.242,2.3294,2.4032,2.9605,3.0929,3.3048,3.2906,1.91,2.431,3.088,3.152,1.6,-5.3692,50.0,13.3
2015-09-29,2.1939,2.3193,2.389,2.9483,3.0574,3.2696,3.2457,1.907,2.419,3.091,3.153,1.6,-5.3692,50.0,13.3
2015-09-30,2.2139,2.3299,2.3919,2.9183,3.0529,3.2598,3.2362,1.989,2.408,3.091,3.153,2.0,-5.9227,49.7,13.3
2015-10-08,2.1806,2.3177,2.4031,2.9041,3.0433,3.2474,3.2409,1.909,2.4,3.092,3.1515,2.0,-5.9227,49.7,13.3
2015-10-09,2.2259,2.2916,2.4091,2.8535,2.9739,3.1794,3.1486,1.906,2.4,3.095,3.1585,2.0,-5.9227,49.7,13.3
2015-10-10,2.2348,2.2826,2.4116,2.8389,2.9538,3.1539,3.1612,1.904,2.401,3.095,3.1656,2.0,-5.9227,49.7,13.3
2015-10-12,2.2553,2.3199,2.4269,2.8497,2.9641,3.1598,3.1488,1.902,2.397,3.094,3.173,2.0,-5.9227,49.7,13.3
2015-10-13,2.2753,2.3393,2.4186,2.8297,2.9237,3.1246,3.1064,1.9,2.397,3.09,3.1825,2.0,-5.9227,49.7,13.3
2015-10-14,2.3474,2.3395,2.4084,2.8037,2.8729,3.0548,3.0414,1.9,2.397,3.087,3.186,2.0,-5.9227,49.7,13.3
2015-10-15,2.3395,2.3249,2.419,2.7751,2.9059,3.1143,3.0814,1.901,2.397,3.074,3.1846,2.0,-5.9227,49.7,13.3
2015-10-16,2.3425,2.4023,2.432,2.8315,2.966,3.1446,3.1216,1.899,2.394,3.066,3.1826,2.0,-5.9227,49.7,13.3
2015-10-19,2.3513,2.3547,2.4286,2.8122,2.9676,3.1372,3.1214,1.902,2.395,3.057,3.1783,2.0,-5.9227,49.7,13.3
2015-10-20,2.358,2.3548,2.4255,2.792,2.9058,3.0796,3.0615,1.903,2.394,3.049,3.175,2.0,-5.9227,49.7,13.3
2015-10-21,2.3516,2.355,2.4273,2.7872,2.9087,3.0698,3.0616,1.905,2.394,3.034,3.169,2.0,-5.9227,49.7,13.3
2015-10-22,2.3537,2.3722,2.4234,2.7827,2.8962,3.0744,3.0516,1.904,2.396,3.03,3.157,2.0,-5.9227,49.7,13.3
2015-10-23,2.3516,2.3636,2.4454,2.7778,2.8865,3.0598,3.04,1.909,2.401,3.023,3.144,2.0,-5.9227,49.7,13.3
2015-10-26,2.3708,2.3764,2.4237,2.7533,2.8562,3.0156,3.02,1.84,2.338,2.888,3.084,2.0,-5.9227,49.7,13.3
2015-10-27,2.388,2.3547,2.3748,2.7139,2.8112,2.9772,2.98,1.8,2.297,2.824,3.047,2.0,-5.9227,49.7,13.3
2015-10-28,2.3628,2.328,2.3698,2.7247,2.8215,2.9949,2.987,1.796,2.292,2.796,3.038,2.0,-5.9227,49.7,13.3
2015-10-29,2.3414,2.3655,2.3683,2.7158,2.8915,3.0501,3.05,1.798,2.291,2.786,3.036,2.0,-5.9227,49.7,13.3
2015-10-30,2.3564,2.3866,2.3513,2.7381,2.9112,3.0573,3.06,1.798,2.291,2.7645,3.036,2.0,-5.9227,49.7,13.3
2015-11-02,2.3254,2.3774,2.4032,2.7159,2.9032,3.055,3.0525,1.793,2.291,2.755,3.042,1.59560463,-5.945,49.8,13.1
2015-11-03,2.3388,2.3847,2.4284,2.7414,2.9284,3.08,3.08,1.792,2.29,2.747,3.0425,1.59560463,-5.945,49.8,13.1
2015-11-04,2.3516,2.4039,2.4312,2.7809,2.9734,3.1163,3.1351,1.79,2.293,2.737,3.0415,1.59560463,-5.945,49.8,13.1
2015-11-05,2.3216,2.3845,2.4342,2.7618,2.9657,3.14,3.115,1.787,2.288,2.733,3.0405,1.59560463,-5.945,49.8,13.1
2015-11-06,2.3649,2.3955,2.463,2.7781,2.9647,3.1349,3.125,1.787,2.285,2.719,3.0355,1.59560463,-5.945,49.8,13.1
2015-11-09,2.4834,2.4628,2.5389,2.8381,3.0479,3.2499,3.2099,1.786,2.285,2.711,3.033,1.59560463,-5.945,49.8,13.1
2015-11-10,2.5145,2.4575,2.555,2.8431,3.0523,3.1973,3.2001,1.783,2.28,2.706,3.034,1.59560463,-5.945,49.8,13.1
2015-11-11,2.4567,2.458,2.5616,2.8405,3.0195,3.1424,3.1226,1.782,2.279,2.705,3.034,1.59560463,-5.945,49.8,13.1
2015-11-12,2.5204,2.4457,2.5499,2.8196,3.0058,3.14,3.1351,1.784,2.279,2.7,3.034,1.59560463,-5.945,49.8,13.1
2015-11-13,2.5204,2.4494,2.5589,2.8329,2.9836,3.135,3.1251,1.786,2.278,2.697,3.034,1.59560463,-5.945,49.8,13.1
2015-11-16,2.5469,2.4607,2.6041,2.8314,2.9792,3.1307,3.1352,1.784,2.279,2.697,3.038,1.59560463,-5.945,49.8,13.1
2015-11-17,2.5224,2.4628,2.5911,2.8379,2.9948,3.1366,3.1252,1.782,2.278,2.692,3.04,1.59560463,-5.945,49.8,13.1
2015-11-18,2.5222,2.5164,2.5907,2.8375,3.0119,3.1599,3.1402,1.781,2.279,2.695,3.0441,1.59560463,-5.945,49.8,13.1
2015-11-19,2.5093,2.514,2.5948,2.8638,3.0021,3.1798,3.1402,1.785,2.28,2.698,3.044,1.59560463,-5.945,49.8,13.1
2015-11-20,2.5043,2.5495,2.5764,2.8573,2.9786,3.1648,3.1251,1.784,2.282,2.7,3.044,1.59560463,-5.945,49.8,13.1
2015-11-23,2.5252,2.5493,2.5849,2.8636,2.9892,3.1649,3.1302,1.785,2.283,2.701,3.046,1.59560463,-5.945,49.8,13.1
2015-11-24,2.5307,2.5468,2.5676,2.8455,2.9638,3.1399,3.1077,1.785,2.285,2.7,3.05,1.59560463,-5.945,49.8,13.1
2015-11-25,2.5211,2.5497,2.5802,2.86,2.941,3.1298,3.0853,1.785,2.286,2.7,3.05,1.59560463,-5.945,49.8,13.1
2015-11-26,2.4969,2.5305,2.5639,2.8513,2.909,3.0899,3.0503,1.785,2.289,2.7,3.05,1.59560463,-5.945,49.8,13.1
2015-11-27,2.5169,2.5504,2.5738,2.8336,2.9005,3.0799,3.0603,1.786,2.293,2.7,3.05,1.59560463,-5.945,49.8,13.1
2015-11-30,2.5701,2.5706,2.5754,2.8277,2.8843,3.0475,3.0404,1.788,2.299,2.7,3.05,1.3,-5.9,49.8,13.5
2015-12-01,2.5743,2.5829,2.5754,2.7925,2.8884,3.05,3.0504,1.788,2.294,2.7,3.047,1.3,-5.9,49.8,13.5
2015-12-02,2.5499,2.5523,2.5656,2.7885,2.9003,3.0649,3.0454,1.786,2.293,2.7,3.042,1.3,-5.9,49.8,13.5
2015-12-03,2.5627,2.5671,2.5506,2.7152,2.8656,3.0449,3.0304,1.787,2.292,2.7,3.043,1.3,-5.9,49.8,13.5
2015-12-04,2.5033,2.5221,2.5351,2.7071,2.8661,3.0251,3.0254,1.787,2.293,2.7,3.043,1.3,-5.9,49.8,13.5
2015-12-07,2.5098,2.5029,2.5201,2.7242,2.8651,3.0399,3.028,1.784,2.291,2.7,3.048,1.3,-5.9,49.8,13.5
2015-12-08,2.4713,2.4739,2.4911,2.7099,2.8393,3.0199,3.0005,1.786,2.292,2.7,3.051,1.3,-5.9,49.8,13.5
2015-12-09,2.4516,2.471,2.4866,2.7106,2.8226,3.005,2.9968,1.789,2.294,2.7,3.047,1.3,-5.9,49.8,13.5
2015-12-10,2.4411,2.4528,2.4841,2.7115,2.8277,3.0025,3.0018,1.789,2.297,2.701,3.046,1.3,-5.9,49.8,13.5
2015-12-11,2.3967,2.4029,2.4644,2.706,2.8178,2.9907,2.9931,1.788,2.302,2.701,3.051,1.3,-5.9,49.8,13.5
2015-12-14,2.4019,2.4365,2.4523,2.7333,2.8434,3.03,3.0306,1.788,2.303,2.7,3.0461,1.3,-5.9,49.8,13.5
2015-12-15,2.4038,2.4044,2.4474,2.7387,2.8263,3.015,3.0157,1.788,2.299,2.721,3.051,1.3,-5.9,49.8,13.5
2015-12-16,2.3988,2.3998,2.4028,2.7292,2.82,2.9907,3.0007,1.79,2.301,2.742,3.0475,1.3,-5.9,49.8,13.5
2015-12-17,2.3821,2.3981,2.3907,2.6961,2.7667,2.99,2.9857,1.793,2.299,2.762,3.0481,1.3,-5.9,49.8,13.5
2015-12-18,2.3661,2.3746,2.3647,2.666,2.7344,2.95,2.9408,1.816,2.318,2.822,3.0501,1.3,-5.9,49.8,13.5
2015-12-21,2.3332,2.3494,2.3601,2.5836,2.6996,2.8653,2.8811,1.843,2.334,2.891,3.0551,1.3,-5.9,49.8,13.5
2015-12-22,2.3301,2.3519,2.3204,2.5761,2.6629,2.8529,2.861,1.875,2.342,2.944,3.0611,1.3,-5.9,49.8,13.5
2015-12-23,2.3505,2.3606,2.3332,2.5722,2.6794,2.8415,2.846,1.903,2.348,2.987,3.0735,1.3,-5.9,49.8,13.5
2015-12-24,2.3302,2.3387,2.3135,2.5603,2.663,2.805,2.801,1.924,2.348,3.0,3.0774,1.3,-5.9,49.8,13.5
2015-12-25,2.3061,2.3056,2.2946,2.5694,2.6565,2.8102,2.8061,1.934,2.355,3.004,3.0825,1.3,-5.9,49.8,13.5
2015-12-28,2.3015,2.3137,2.3076,2.5413,2.6585,2.805,2.7961,1.939,2.354,3.0065,3.0878,1.3,-5.9,49.8,13.5
2015-12-29,2.3015,2.3079,2.3076,2.5153,2.66,2.81,2.8061,1.935,2.352,3.005,3.0882,1.3,-5.9,49.8,13.5
2015-12-30,2.2656,2.261,2.2979,2.5395,2.7014,2.8399,2.8261,1.935,2.352,3.004,3.0882,1.3,-5.9,49.8,13.5
2015-12-31,2.2507,2.2581,2.2979,2.5466,2.7014,2.8361,2.8212,1.991,2.355,3.002,3.0852,1.5,-5.9,49.6,13.7
2016-01-04,2.3002,2.3166,2.3479,2.5697,2.7488,2.8701,2.871,1.995,2.335,3.001,3.086,1.5,-5.9,49.6,13.7
2016-01-05,2.3,2.307,2.368,2.6173,2.7871,2.8999,2.8911,1.998,2.33,3.001,3.086,1.5,-5.9,49.6,13.7
2016-01-06,2.3296,2.3299,2.369,2.6322,2.7598,2.8817,2.8861,1.98,2.322,3.0,3.082,1.5,-5.9,49.6,13.7
2016-01-07,2.3473,2.3412,2.37,2.611,2.7538,2.8599,2.8511,1.966,2.313,2.9995,3.0746,1.5,-5.9,49.6,13.7
2016-01-08,2.3219,2.3132,2.3634,2.5906,2.7347,2.8402,2.8362,1.958,2.308,2.999,3.067,1.5,-5.9,49.6,13.7
2016-01-11,2.3099,2.3132,2.3511,2.5792,2.693,2.8249,2.8187,1.951,2.303,2.998,3.0585,1.5,-5.9,49.6,13.7
